,Address,latitude,longitude
777,"Krzysztofa Kamila Baczyńskiego, 60-194 Poznań, Poland",52.4095069,16.8521656
778,"Krzywa, 61-001 Poznań, Poland",52.3816539,16.8872101
779,"Krzywickiego, 61-001 Poznań, Poland",52.3624512,16.8860614
780,"Krzywińska, 60-113 Poznań, Poland",52.3752226,16.8765339
781,"Krzyżowa, 61-001 Poznań, Poland",52.3904823,16.9224689
782,"Książęca, 61-361 Poznań, Poland",52.3642159,16.9309053
783,"Księcia Józefa, 61-001 Poznań, Poland",52.4147025,16.9312121
784,"Księdza Edwarda Nawrota, 60-480 Poznań, Poland",52.476176,16.782025
785,"Księdza Ignacego Posadzego, 61-001 Poznań, Poland",52.4125761,16.9484515
786,"Księżycowa, 61-001 Poznań, Poland",52.3972768,16.8743128
787,"Kudowska, 60-474 Poznań, Poland",52.4576501,16.875781
788,"Kujawska, 60-623 Poznań, Poland",52.4250905,16.9018492
789,"Kukułcza, 61-381 Poznań, Poland",52.38010010000001,16.9515638
790,"Kunickiego, 61-418 Poznań, Poland",52.3681498,16.8841195
791,"Kupały, 61-614 Poznań, Poland",52.4500154,16.9350186
792,"Kurlandzka, Poznań, Poland",52.3817546,16.977035
793,"Kurpińskiego, 61-001 Poznań, Poland",52.45024009999999,16.9116484
794,"Kurpiowska, 60-602 Poznań, Poland",52.4178176,16.9140101
795,"Kurzanoga, 61-001 Poznań, Poland",52.40823529999999,16.9338141
796,"Kutnowska, 61-046 Poznań, Poland",52.4107075,16.9852569
797,"Kutrzeby, 61-001 Poznań, Poland",52.4154711,16.930914
798,"Kuźnicza, 61-001 Poznań, Poland",52.3870052,16.8879278
799,"Ku Cytadeli, 61-001 Poznań, Poland",52.4156191,16.9342711
800,"Ku Dębinie, Poznań, Poland",52.370576,16.9233539
801,"Kwiatkowskiego, Poznań, Poland",52.3683524,16.8832309
802,"Kwiatowa, 61-001 Poznań, Poland",52.4022269,16.9307028
803,"Kwidzyńska, 60-453 Poznań, Poland",52.4332646,16.8191976
804,"Kwiryny, 61-055 Poznań, Poland",52.4080123,17.0041103
805,"Lachowicka, 61-333 Poznań, Poland",52.3398112,16.9248412
806,"Lądecka, 60-474 Poznań, Poland",52.4590067,16.8726649
807,"Langiewicza, 61-001 Poznań, Poland",52.3871695,16.9191492
808,"Laskowa, 61-441 Poznań, Poland",52.3633651,16.906068
809,"Latawcowa, 60-408 Poznań, Poland",52.422413,16.855139
810,"Latwisa, 61-001 Poznań, Poland",52.4183238,16.8605461
811,"Laudańska, Poznań, Poland",52.39436749999999,16.8375929
812,"Laurowa, 61-680 Poznań, Poland",52.474678,16.9424004
813,"Lawendowa, 60-175 Poznań, Poland",52.3859341,16.815022
814,"Lazurowa, Poznań, Poland",52.42979570000001,16.9061885
815,"Lebiodowa, 61-680 Poznań, Poland",52.48695679999999,16.9417281
816,"Lęborska, Poznań, Poland",52.4361408,16.8306548
817,"Lechicka, 61-001 Poznań, Poland",52.44265739999999,16.9379463
818,"Łęczycka, 61-055 Poznań, Poland",52.4118332,16.9878821
819,"Lednicka, 60-413 Poznań, Poland",52.42928329999999,16.8513684
820,"Legnicka, 60-167 Poznań, Poland",52.37806270000001,16.8475276
821,"Lelewela, Poznań, Poland",52.3628709,16.8814393
822,"Lemierzycka, 60-439 Poznań, Poland",52.4348091,16.8262391
823,"Leska, 61-334 Poznań, Poland",52.3388036,16.9247121
824,"Leśmiana, 61-001 Poznań, Poland",52.4096699,16.853097
825,"Leśna, Poznań, Poland",52.4160291,17.0306653
826,"Leśników, 61-058 Poznań, Poland",52.4108802,17.0473332
827,"Leśnowolska, Poznań, Poland",52.4333089,16.8224547
828,"Leśnych Skrzatów, 61-001 Poznań, Poland",52.4098519,16.8481322
829,"Leszczyńska, Poznań, Poland",52.36694689999999,16.8775991
830,"Leszka, 61-001 Poznań, Poland",52.40686789999999,17.0199637
831,"Leszka Proroka, 60-461 Poznań, Poland",52.45321879999999,16.8627567
832,"Letnia, 61-001 Poznań, Poland",52.4056948,17.0349647
833,"Lewkoniowa, 60-175 Poznań, Poland",52.3844467,16.8176294
834,"Leżajska, 61-324 Poznań, Poland",52.3564337,16.9891786
835,"Lidzbarska, 60-461 Poznań, Poland",52.4556191,16.844144
836,"Lidzka, 61-048 Poznań, Poland",52.4088006,16.9826089
837,"Liliowa, 60-480 Poznań, Poland",52.4772409,16.7863481
838,"Limanowska, 60-469 Poznań, Poland",52.4560368,16.8796498
839,"Limanowskiego, 61-001 Poznań, Poland",52.397328,16.8979941
840,"Limbowa, 61-001 Poznań, Poland",52.3653568,16.9056254
841,"Lindego, 60-573 Poznań, Poland",52.4184778,16.8886379
842,"Lipnicka, 61-332 Poznań, Poland",52.34125539999999,16.9183911
843,"Lipowa, 61-478 Poznań, Poland",52.3750965,16.9087234
844,"Lisa Witalisa, 60-189 Poznań, Poland",52.41035189999999,16.8366366
845,"Lisia, 61-065 Poznań, Poland",52.39312,17.0245166
846,"Listopadowa, Poznań, Poland",52.393645,16.8684769
847,"Literacka, Poznań, Poland",52.4509303,16.8693214
848,"Litewska, Poznań, Poland",52.42071840000001,16.9049516
849,"Lodowa, 61-001 Poznań, Poland",52.3918297,16.8988162
850,"Lotaryńska, 61-615 Poznań, Poland",52.44837099999999,16.9309744
851,"Lotnicza, Poznań, Poland",52.424953,16.8471007
852,"Lotosowa, 60-175 Poznań, Poland",52.388721,16.8093729
853,"Łozowa, 61-001 Poznań, Poland",52.3678597,16.9080636
854,"Luba, 60-587 Poznań, Poland",52.4180945,16.8786172
855,"Lubartowska, 61-334 Poznań, Poland",52.344125,16.9320156
856,"Lubczykowa, 61-680 Poznań, Poland",52.4856776,16.9549217
857,"Lubeckiego, 61-001 Poznań, Poland",52.4011544,16.8784264
858,"Lubiatowska, 60-439 Poznań, Poland",52.435299,16.8279397
859,"Lubieńska, Poznań, Poland",52.448183,16.8849888
860,"Lubniewicka, 60-189 Poznań, Poland",52.4091757,16.818033
861,"Lubomierska, 60-473 Poznań, Poland",52.450774,16.8803462
862,"Lubońska, 61-407 Poznań, Poland",52.3606339,16.8786758
863,"Lubosińska, 60-427 Poznań, Poland",52.4291838,16.8318125
864,"Lubowska, Poznań, Poland",52.4386038,16.8305132
865,"Lubuszańska, 61-249 Poznań, Poland",52.3797241,16.9732404
866,"Ludgardy, 61-001 Poznań, Poland",52.4086843,16.9308794
867,"Ludmiły, 61-054 Poznań, Poland",52.4082871,17.0078401
868,"Ludosławy, 61-001 Poznań, Poland",52.4065311,17.0269176
869,"Ludwika Solskiego, Poznań, Poland",52.4042697,16.8320969
870,"Lukrecjusza, 60-461 Poznań, Poland",52.4476391,16.8749134
871,"Lumumby, 61-422 Poznań, Poland",52.3675893,16.8886374
872,"Lutycka, Poznań, Poland",52.43787829999999,16.8738655
873,"Lwa, 61-244 Poznań, Poland",52.3936556,16.9856726
874,"Macieja Rataja, 61-001 Poznań, Poland",52.4392292,16.9571078
875,"Maciejkowa, 60-175 Poznań, Poland",52.3804343,16.8210904
876,"Macierzankowa, 60-175 Poznań, Poland",52.3843141,16.822511
877,"Maczka, 61-001 Poznań, Poland",52.42403059999999,16.9148261
878,"Mączna, 60-538 Poznań, Poland",52.4162668,16.9078229
879,"Madalińskiego, 61-001 Poznań, Poland",52.3870381,16.9138761
880,"Madziarska, 61-614 Poznań, Poland",52.4482146,16.9335718
881,"Magazynowa, 61-001 Poznań, Poland",52.3979961,16.9150016
882,"Magnacka, 60-688 Poznań, Poland",52.4592827,16.9017079
883,"Magnoliowa, 60-175 Poznań, Poland",52.38694899999999,16.8116991
884,"Majakowskiego, Poznań, Poland",52.39508319999999,17.0297999
885,"Makoszowska, 61-341 Poznań, Poland",52.36223529999999,16.9276679
886,"Makowa, 61-001 Poznań, Poland",52.3704016,16.9104025
887,"Makowej Panienki, 60-189 Poznań, Poland",52.411991,16.8407044
888,"Maków Polnych, Poznań, Poland",52.4635178,16.9444935
889,"Mała, 61-482 Poznań, Poland",52.377289,16.8966778
890,"Małachowskiego, 61-001 Poznań, Poland",52.4132284,16.9614491
891,"Malborska, 60-452 Poznań, Poland",52.4344105,16.8206924
892,"Malechowska, 60-189 Poznań, Poland",52.4123247,16.8301267
893,"Małeckiego, 61-001 Poznań, Poland",52.3967974,16.9037784
894,"Małe Garbary, 61-001 Poznań, Poland",52.41128699999999,16.9354782
895,"Malinowa, 61-001 Poznań, Poland",52.3704016,16.9104025
896,"Małopolska, Poznań, Poland",52.423322,16.903186
897,"Małoszyńska, 60-179 Poznań, Poland",52.3889433,16.8390945
898,"Malwowa, Poznań, Poland",52.3878699,16.8158526
899,"Mandarynkowa, 61-601 Poznań, Poland",52.4636824,16.9505265
900,"Mansfelda, Poznań, Poland",52.4130221,16.9087113
901,"Maratońska, 61-001 Poznań, Poland",52.3986266,16.929778
902,"Marcelego Mottego, 61-001 Poznań, Poland",52.3939398,16.904694
903,"Marcelińska, 61-001 Poznań, Poland",52.4044612,16.878942
904,"Marciniaka, 60-462 Poznań, Poland",52.46305,16.8715475
905,"Margaretkowa, 60-175 Poznań, Poland",52.3857618,16.8115829
906,"Margonińska, 60-425 Poznań, Poland",52.4301587,16.8400581
907,"Mariacka, 61-001 Poznań, Poland",52.4227566,16.9695116
908,"Marii i Celestyna Rydlewskich, 60-462 Poznań, Poland",52.4590483,16.8782148
909,"Marklowicka, 61-341 Poznań, Poland",52.3617172,16.9280954
910,"Marszałkowska, 61-001 Poznań, Poland",52.3998741,16.8687156
911,"Marynarska, 60-480 Poznań, Poland",52.47634739999999,16.7712699
912,"Marzanny, 61-615 Poznań, Poland",52.4493741,16.9380841
913,"Maszewska, Poznań, Poland",52.43880189999999,16.8363067
914,"Masztalarska, 61-001 Poznań, Poland",52.410183,16.9333356
915,"Masztowa, 61-345 Poznań, Poland",52.3549549,16.9270765
916,"Maszynowa, 61-001 Poznań, Poland",52.378362,16.8989306
917,"Matejki, 61-001 Poznań, Poland",52.401359,16.8998915
918,"Mazowiecka, Poznań, Poland",52.4253413,16.9026996
919,"Mazurska, 60-434 Poznań, Poland",52.4411084,16.833198
920,"Meliorantów, 60-447 Poznań, Poland",52.4307562,16.8221927
921,"Melisowa, 61-680 Poznań, Poland",52.4863744,16.9567373
922,"Metalowa, 61-001 Poznań, Poland",52.3814274,16.8869066
923,"Meteorytowa, Poznań, Poland",52.4769904,16.8914702
924,"Mgielna, 61-001 Poznań, Poland",52.4077046,16.879187
925,"Miastkowska, 60-184 Poznań, Poland",52.407368,16.8291915
926,"Michaiła Bułhakowa, 60-461 Poznań, Poland",52.4516696,16.8658023
927,"Michała Ossowskiego, 60-103 Poznań, Poland",52.3699161,16.8823399
928,"Michała Tokarzewskiego, 61-001 Poznań, Poland",52.4396783,16.9579766
929,"Michała Wołodyjowskiego, Poznań, Poland",52.3924016,16.834519
930,"Michałowo, Poznań, Poland",52.3714066,17.0180569
931,"Michałowska, 61-001 Poznań, Poland",52.4260832,16.914789
932,"Mickiewicza, 61-001 Poznań, Poland",52.41098179999999,16.9112611
933,"Miechowska, Poznań, Poland",52.353938,16.933749
934,"Miecznikowska, 61-001 Poznań, Poland",52.3983291,16.8659267
935,"Mieczykowa, 60-185 Poznań, Poland",52.3894542,16.8087767
936,"Miedziana, 61-001 Poznań, Poland",52.380641,16.8872046
937,"Międzyborska, 60-161 Poznań, Poland",52.3860646,16.8566868
938,"Międzychodzka, 61-001 Poznań, Poland",52.4055787,16.8777025
939,"Międzyleska, 60-479 Poznań, Poland",52.461213,16.8688037
940,"Międzyzdrojska, Poznań, Poland",52.4394181,16.8031922
941,"Mielecka, 61-321 Poznań, Poland",52.34048300000001,16.9838713
942,"Mielęckiego, 61-494 Poznań, Poland",52.3851084,16.9205546
943,"Mieleszyńska, 60-008 Poznań, Poland",52.36394319999999,16.8607735
944,"Mielżyńskiego, 61-714 Poznań, Poland",52.40912890000001,16.9230296
945,"Mieszka I, 62-004 Poznań, Poland",52.458783,16.990421
946,"Mieszkowska, 61-001 Poznań, Poland",52.3884587,16.954468
947,"Miętowa, 61-680 Poznań, Poland",52.4733207,16.9566732
948,"Migdałowa, Poznań, Poland",52.4629352,16.9526076
949,"Mikołaja Reja, 61-001 Poznań, Poland",52.4105917,16.9077928
950,"Mikołajecka, 60-461 Poznań, Poland",52.4558095,16.8472739
951,"Mikołowska, Poznań, Poland",52.3700343,16.872109
952,"Mikstacka, 60-163 Poznań, Poland",52.385548,16.8519759
953,"Miła, Poznań, Poland",52.4179138,16.8868823
954,"Milczańska, 61-001 Poznań, Poland",52.3936466,16.9637167
955,"Milicka, 60-103 Poznań, Poland",52.37213,16.883542
956,"Miłosławska, 61-001 Poznań, Poland",52.4106343,16.970438
957,"Miłowita, 61-001 Poznań, Poland",52.4099416,17.0262209
958,"Minikowo, 61-355 Poznań, Poland",52.3589399,16.9412444
959,"Mińska, Poznań, Poland",52.4063938,16.9880152
960,"Miodowa, 60-810 Poznań, Poland",52.4134614,16.8732061
961,"Mirosławiecka, 60-182 Poznań, Poland",52.4070196,16.8251858
962,"Mirtowa, 61-680 Poznań, Poland",52.48832549999999,16.940833
963,"Misia Uszatka, 60-189 Poznań, Poland",52.41144569999999,16.8400075
964,"Miśnieńska, Poznań, Poland",52.37899540000001,16.840989
965,"Mławska, 60-461 Poznań, Poland",52.4583543,16.8487927
966,"Mleczowa, 61-614 Poznań, Poland",52.472386,16.9326924
967,"Młyńska, 61-001 Poznań, Poland",52.4109579,16.926411
968,"Modlińska, 61-049 Poznań, Poland",52.4073478,16.9891651
969,"Modra, 61-001 Poznań, Poland",52.4094788,16.8743117
970,"Modrakowa, 61-001 Poznań, Poland",52.3720884,16.9102228
971,"Modrzewiowa, 61-001 Poznań, Poland",52.369937,16.8958228
972,"Mogileńska, Poznań, Poland",52.4102799,16.9914419
973,"Mokra, 61-001 Poznań, Poland",52.4100566,16.9341134
974,"Mołdawska, 61-614 Poznań, Poland",52.450381,16.9341814
975,"Morasko, Poznań, Poland",52.482293,16.9148446
976,"Morawska, 61-615 Poznań, Poland",52.4490756,16.9342857
977,"Morawskiego, 61-001 Poznań, Poland",52.3943556,16.8945215
978,"Morelowa, 61-001 Poznań, Poland",52.3704119,16.8987572
979,"Morenowa, 61-680 Poznań, Poland",52.4827089,16.9024562
980,"Morska, 60-480 Poznań, Poland",52.4742691,16.767744
981,"Morszyńska, Poznań, Poland",52.4580764,16.8723761
982,"Morwowa, 61-001 Poznań, Poland",52.3708572,17.0002036
983,"Moryńska, 60-189 Poznań, Poland",52.4114248,16.821912
984,"Morzyczańska, 61-001 Poznań, Poland",52.3871368,16.9595226
985,"Mostowa, 61-001 Poznań, Poland",52.4047056,16.9396701
986,"most Bolesława Chrobrego, 61-001 Poznań, Poland",52.4098517,16.9450562
987,"most Teatralny, 61-001 Poznań, Poland",52.4103319,16.9146459
988,"Mrągowska, 61-001 Poznań, Poland",52.3812771,16.864725
989,"Mrowińska, 60-427 Poznań, Poland",52.4291527,16.8329386
990,"Mroźna, 61-680 Poznań, Poland",52.4677061,16.8972249
991,"Mrzeżyńska, Poznań, Poland",52.437408,16.8184584
992,"Mścibora, 61-001 Poznań, Poland",52.4080789,17.0185278
993,"Murawa, 61-001 Poznań, Poland",52.4344481,16.9385575
994,"Murna, 61-001 Poznań, Poland",52.40782859999999,16.9312888
995,"Muszkowska, 60-452 Poznań, Poland",52.434111,16.8250996
996,"Muszyńska, 60-471 Poznań, Poland",52.4525294,16.8753735
997,"Mylna, Poznań, Poland",52.4151107,16.9082786
998,"Myśliborska, 60-432 Poznań, Poland",52.4376396,16.8305717
999,"Myśliwska, 61-001 Poznań, Poland",52.3848216,16.8888023
1000,"Nadbrzeże, 61-001 Poznań, Poland",52.4280361,16.9564515
1001,"Nadolnik, 61-001 Poznań, Poland",52.4232372,16.972407
1002,"Nadwarciańska, Poznań, Poland",52.4719819,16.9658729
1003,"Nad Bogdanką, 60-538 Poznań, Poland",52.4167378,16.9097912
1004,"Nad Jeziorem, Poznań, Poland",52.4571256,16.7957105
1005,"Nad Krzesinką, 61-324 Poznań, Poland",52.33441329999999,17.007417
1006,"Nad Łężynką, 61-306 Poznań, Poland",52.35852999999999,17.0264991
1007,"Nad Miedzą, Poznań, Poland",52.4346785,16.7988566
1008,"Nad Pokrzywką, 61-001 Poznań, Poland",52.3667734,17.0002972
1009,"Nad Potokiem, 61-001 Poznań, Poland",52.4261402,16.908858
1010,"Nad Różanym Potokiem, 61-680 Poznań, Poland",52.4706923,16.9102089
1011,"Nad Seganką, Poznań, Poland",52.41792470000001,16.8959477
1012,"Nad Spławką, 61-324 Poznań, Poland",52.3529487,16.9986871
1013,"Nad Starynką, 61-361 Poznań, Poland",52.3626826,16.9321794
1014,"Nad Wierzbakiem, Poznań, Poland",52.4212321,16.908596
1015,"Nagietkowa, 60-175 Poznań, Poland",52.3882318,16.8100031
1016,"Nagórskiego, 61-001 Poznań, Poland",52.4176555,16.8621488
1017,"Nakielska, 61-000 Poznań, Poland",52.4126613,16.9805535
1018,"Nałęczowska, Poznań, Poland",52.4523344,16.8837493
1019,"Namysłowska, 60-166 Poznań, Poland",52.3836068,16.8378253
1020,"Napoleońska, 60-650 Poznań, Poland",52.43217730000001,16.9158829
1021,"Narcyzowa, 60-175 Poznań, Poland",52.3877541,16.8106439
1022,"Narewska, 60-401 Poznań, Poland",52.4230121,16.8713062
1023,"Nasienna, 61-001 Poznań, Poland",52.4309751,16.9171709
1024,"Nasturcjowa, 60-175 Poznań, Poland",52.380844,16.8161031
1025,"Na Dołku, 61-313 Poznań, Poland",52.3482304,17.0387941
1026,"Na Miasteczku, 61-139 Poznań, Poland",52.3974693,16.9496896
1027,"Na Podgórniku, 61-001 Poznań, Poland",52.41616940000001,16.932442
1028,"Na Skarpie, 61-001 Poznań, Poland",52.3894314,16.9446371
1029,"Na Stoku, 61-001 Poznań, Poland",52.4209815,16.9434452
1030,"Na Szańcach, 61-626 Poznań, Poland",52.4239109,16.942964
1031,"Na Uboczu, 60-113 Poznań, Poland",52.3753646,16.8793781
1032,"Nefrytowa, 61-680 Poznań, Poland",52.4701521,16.9552637
1033,"Nehringa, 61-001 Poznań, Poland",52.3908826,16.8916955
1034,"Newtona, 61-001 Poznań, Poland",52.3841579,16.8650804
1035,"Nidziańska, 60-406 Poznań, Poland",52.4262048,16.8605456
1036,"Niecała, 61-001 Poznań, Poland",52.4040632,16.8907102
1037,"Niedbalskiego, 61-422 Poznań, Poland",52.3698227,16.8883748
1038,"Niedziałkowskiego, 61-001 Poznań, Poland",52.3990518,16.9225695
1039,"Niegolewskich, 61-001 Poznań, Poland",52.3958981,16.8979631
1040,"Niemcewicza, Poznań, Poland",52.4162842,16.8895995
1041,"Niemeńska, Poznań, Poland",52.4291779,16.8545093
1042,"Niepołomicka, 60-473 Poznań, Poland",52.4517918,16.8816815
1043,"Niestachowska, Poznań, Poland",52.4242736,16.8964197
1044,"Nieszawska, Poznań, Poland",52.4159791,16.9846091
1045,"Niezłomnych, 61-001 Poznań, Poland",52.4021331,16.922128
1046,"Nikodema Pajzderskiego, 60-479 Poznań, Poland",52.4561295,16.8842008
1047,"Niska, Poznań, Poland",52.4155339,16.9149141
1048,"Niżańska, 61-316 Poznań, Poland",52.3504105,16.9652626
1049,"Nizinna, 61-001 Poznań, Poland",52.3731356,16.8913811
1050,"Normandzka, 61-615 Poznań, Poland",52.44761219999999,16.9295482
1051,"Norwida, Poznań, Poland",52.4161016,16.9124667
1052,"Notecka, 60-412 Poznań, Poland",52.4288177,16.8558455
1053,"Nowe Zagórze, 61-001 Poznań, Poland",52.4075318,16.9478697
1054,"Nowina, Poznań, Poland",52.417483,16.8767825
1055,"Nowogrodzka, 61-048 Poznań, Poland",52.4089859,16.9877767
1056,"Nowokramska, Poznań, Poland",52.4337065,16.828617
1057,"Nowosądecka, Poznań, Poland",52.3556685,16.9527293
1058,"Nowosolska, Poznań, Poland",52.3772238,16.8337161
1059,"Nowotarska, Poznań, Poland",52.3415694,16.9820414
1060,"Nowotomyska, 61-001 Poznań, Poland",52.4050928,16.8789044
1061,"Nowowiejskiego, 61-001 Poznań, Poland",52.4123745,16.9237284
1062,"Nowy Świat, Poznań, Poland",52.4149936,16.8820097
1063,"Nuny i Bolesława Szczurkiewiczów, 60-184 Poznań, Poland",52.4061351,16.8299222
1064,"Obodrzycka, Poznań, Poland",52.3711285,16.9566805
1065,"Obornicka, Poznań, Poland",52.4728715,16.8773907
1066,"Obozowa, 61-001 Poznań, Poland",52.3998025,16.885097
1067,"Obrońców Tobruku, 61-001 Poznań, Poland",52.4384272,16.9543067
1068,"Obronna, 61-001 Poznań, Poland",52.3984923,16.8822941
1069,"Obrzańska, 60-113 Poznań, Poland",52.3756806,16.875868
1070,"Obrzeże, 61-001 Poznań, Poland",52.3763364,16.8982656
1071,"Obrzyca, 61-001 Poznań, Poland",52.390684,16.947452
1072,"Ochota, 61-371 Poznań, Poland",52.3713872,16.9437537
1073,"Odległa, 60-161 Poznań, Poland",52.3812181,16.8557473
1074,"Odolanowska, 60-162 Poznań, Poland",52.3859588,16.8528385
1075,"Odrzycka, 60-189 Poznań, Poland",52.412047,16.8209608
1076,"Ognik, 61-001 Poznań, Poland",52.4072998,16.8695383
1077,"Ogrodowa, 61-001 Poznań, Poland",52.4035574,16.9272193
1078,"Okolewo, 61-680 Poznań, Poland",52.4925939,16.9146867
1079,"Okólna, 61-001 Poznań, Poland",52.3656407,16.9890706
1080,"Okonecka, 60-189 Poznań, Poland",52.40995170000001,16.8306873
1081,"Okopowa, 61-371 Poznań, Poland",52.3669363,16.9436163
1082,"Okrętowa, 60-480 Poznań, Poland",52.4738043,16.7702207
1083,"Okrzei, 61-001 Poznań, Poland",52.3623716,16.8876399
1084,"Okulickiego, 61-417 Poznań, Poland",52.3637235,16.8832216
1085,"Oławska, Poznań, Poland",52.3767808,16.8378286
1086,"Olchowa, 61-001 Poznań, Poland",52.3751443,16.8986939
1087,"Olecka, 60-456 Poznań, Poland",52.4356687,16.8117096
1088,"Oleńki Billewiczówny, 60-177 Poznań, Poland",52.3933662,16.8366166
1089,"Oleśnicka, Poznań, Poland",52.3773187,16.8423363
1090,"Olimpijska, 61-001 Poznań, Poland",52.3978159,16.9295287
1091,"Oliwkowa, Poznań, Poland",52.3585131,17.0180886
1092,"Oliwska, 60-454 Poznań, Poland",52.4390327,16.8134356
1093,"Olkuska, 61-339 Poznań, Poland",52.3556709,16.9366411
1094,"Olsztyńska, Poznań, Poland",52.4337281,16.8381833
1095,"Olszynka, Poznań, Poland",52.3950083,16.8685867
1096,"Olzańska, Poznań, Poland",52.4275718,16.8576807
1097,"Omańkowskiej, Poznań, Poland",52.4540202,16.8935361
1098,"Onufrego Zagłoby, 60-177 Poznań, Poland",52.39308579999999,16.8369859
1099,"Opalenicka, 61-001 Poznań, Poland",52.4062796,16.8867213
1100,"Opalowa, 61-680 Poznań, Poland",52.4724437,16.957856
1101,"Opatowska, 61-355 Poznań, Poland",52.3576293,16.9435528
1102,"Opawska, Poznań, Poland",52.3782478,16.8378802
1103,"Opieńskiego, 61-001 Poznań, Poland",52.4600218,16.9227905
1104,"Opłotki, Poznań, Poland",52.35167939999999,16.8483282
1105,"Opoczyńska, 61-341 Poznań, Poland",52.3570522,16.9326006
1106,"Opolska, 61-001 Poznań, Poland",52.3653525,16.8943897
1107,"Orężna, 61-001 Poznań, Poland",52.39933019999999,16.8821932
1108,"Orkana, 61-407 Poznań, Poland",52.3608056,16.8794811
1109,"Orla, Poznań, Poland",52.381755,16.9477671
1110,"Orląt, 61-361 Poznań, Poland",52.3657379,16.9287801
1111,"Orna, 61-001 Poznań, Poland",52.4321171,16.917429
1112,"Ornecka, 60-454 Poznań, Poland",52.43954110000001,16.8170311
1113,"Orszańska, 61-001 Poznań, Poland",52.3882245,16.869543
1114,"Orzechowa, 61-001 Poznań, Poland",52.3642117,16.9096176
1115,"Orzeszkowej, 61-001 Poznań, Poland",52.4026177,16.9033965
1116,"Osiecka, 60-103 Poznań, Poland",52.3733111,16.8708655
1117,"osiedle Jana III Sobieskiego, Poznań, Poland",52.4626307,16.9086197
1118,"Osinowa, 61-001 Poznań, Poland",52.3676156,16.910295
1119,"Oskara Kolberga, 61-001 Poznań, Poland",52.3639983,16.891378
1120,"Oskierki, Poznań, Poland",52.3945891,16.8373179
1121,"Ostatnia, Poznań, Poland",52.3722135,16.8708487
1122,"Ostrobramska, 61-001 Poznań, Poland",52.3822462,16.8797859
1123,"Ostródzka, 60-461 Poznań, Poland",52.4563424,16.8453757
1124,"Ostrołęcka, 60-461 Poznań, Poland",52.4590064,16.84631
1125,"Ostroroga, 61-001 Poznań, Poland",52.4022579,16.8812939
1126,"Ostrówek, 61-001 Poznań, Poland",52.4114293,16.9521274
1127,"Ostrowska, Poznań, Poland",52.35488950000001,17.001227
1128,"Ostrzeszowska, 60-166 Poznań, Poland",52.3867915,16.8518692
1129,"Oświęcimska, Poznań, Poland",52.3537632,16.9381327
1130,"Otwarta, 60-008 Poznań, Poland",52.36465680000001,16.8607902
1131,"Otwocka, 61-048 Poznań, Poland",52.4076716,16.9867601
1132,"Owcza, Poznań, Poland",52.4014532,16.8210834
1133,"Owczarska, 60-452 Poznań, Poland",52.43365499999999,16.8245405
1134,"Owidiusza, 60-461 Poznań, Poland",52.4472004,16.8765711
1135,"Ownicka, 60-452 Poznań, Poland",52.4333643,16.8262796
1136,"Owocowa, 61-306 Poznań, Poland",52.3652776,17.0179332
1137,"Owsiana, 61-001 Poznań, Poland",52.4248589,16.9226965
1138,"Ożarowska, Poznań, Poland",52.3389191,16.936044
1139,"Ozimina, 61-001 Poznań, Poland",52.4262558,16.9262837
1140,"Pabianicka, 61-321 Poznań, Poland",52.34127489999999,16.9892111
1141,"Paczkowska, 60-171 Poznań, Poland",52.3802684,16.8345431
1142,"Paderewskiego, 61-001 Poznań, Poland",52.4078563,16.9305354
1143,"Pałucka, Poznań, Poland",52.4189297,16.9104529
1144,"Pamiątkowa, 61-001 Poznań, Poland",52.3866595,16.9159585
1145,"Pana Kleksa, 60-189 Poznań, Poland",52.4105693,16.8374397
1146,"Pana Twardowskiego, 60-195 Poznań, Poland",52.40595829999999,16.8359982
1147,"Panny, 61-244 Poznań, Poland",52.392248,16.9908312
1148,"Panny Marii, 61-001 Poznań, Poland",52.41297729999999,16.9454058
1149,"Parkowa, 61-001 Poznań, Poland",52.4015622,16.9015751
1150,"Partyzancka, 61-001 Poznań, Poland",52.38199299999999,16.9184641
1151,"Pasaż Różowy, 61-714 Poznań, Poland",52.40627010000001,16.9232693
1152,"Pasieka, 61-001 Poznań, Poland",52.4282275,16.9316176
1153,"Pasłęcka, 60-454 Poznań, Poland",52.4400314,16.820015
1154,"Pasterska, 61-001 Poznań, Poland",52.4353341,16.9439283
1155,"Pawia, Poznań, Poland",52.3816413,16.9513455
1156,"Pawła Cymsa, 61-421 Poznań, Poland",52.368443,16.8855733
1157,"Pawła Strzeleckiego, Poznań, Poland",52.3330239,16.9247883
1158,"Pawłowicka, 60-480 Poznań, Poland",52.4775866,16.7856493
1159,"Pawłowskiego, 61-001 Poznań, Poland",52.4507165,16.9088445
1160,"Pelplińska, 60-446 Poznań, Poland",52.4274707,16.8241373
1161,"Perkuna, 61-615 Poznań, Poland",52.4472867,16.9418122
1162,"Perłowska, 60-182 Poznań, Poland",52.4059949,16.8276318
1163,"Perzycka, Poznań, Poland",52.40375419999999,16.8263341
1164,"Piargowa, 60-113 Poznań, Poland",52.3767139,16.8805548
1165,"Piaskowa, 61-001 Poznań, Poland",52.411856,16.9392055
1166,"Piaśnicka, 61-001 Poznań, Poland",52.3885431,16.9791444
1167,"Piastowska, Poznań, Poland",52.3822779,16.932397
